226229231,0
2916305152,1
3237429959,2
22732488,3
17463140,4
3245631819,5
1140949538,6
37680547,7
1925693066,8
2573880420,9
2835662000,10
87532773,11
6253282,12
63359297,13
68639853,14
386170457,15
91985735,16
316869223,17
533627349,18
318125560,19
46655302,20
1398603546,21
2735246778,22
80422885,23
2598162997,24
316389142,25
205633346,26
539705648,27
26547694,28
1631299117,29
2857515684,30
30315557,31
838673862,32
6844292,33
376825877,34
1615618795,35
2251588934,36
297871169,37
589444985,38
101864611,39
254495183,40
115882166,41
234859616,42
3250115168,43
3195758450,44
1929245611,45
235727360,46
31536253,47
14409265,48
14115045,49
277894800,50
1531669496,51
1188951,52
33388650,53
14419089,54
1582341876,55
14065609,56
2530135165,57
1536791610,58
22330739,59
22003865,60
1290834806,61
1679630443,62
357063176,63
61409445,64
3031120186,65
2512853204,66
3077869279,67
32423136,68
85741735,69
2931194496,70
2317380504,71
1526052913,72
2782486272,73
86137429,74
34691819,75
100475306,76
2604068238,77
2196922086,78
3114423720,79
948635953,80
3108045010,81
2546967049,82
14897303,83
3101410946,84
44657496,85
3009992899,86
29749227,87
185728888,88
30488144,89
67763061,90
1247551502,91
111701670,92
2178012643,93
15333047,94
2893971,95
3019412774,96
1347753500,97
405427035,98
30973,99
2182812798,100
569569550,101
15127356,102
2940079700,103
15118418,104
19364978,105
17611208,106
914061,107
14936846,108
2979430185,109
113381300,110
100037113,111
64719766,112
6331462,113
68170267,114
106373558,115
77962561,116
951522626,117
12387072,118
611986351,119
605804404,120
51140674,121
1922861,122
974861,123
16884623,124
767894064,125
2609917590,126
15519565,127
103637045,128
2451476942,129
113130846,130
2289618368,131
5943622,132
9078772,133
2305835828,134
2855255702,135
160458047,136
332908858,137
282430847,138
815547528,139
1606588254,140
1544098640,141
867394322,142
2765974980,143
2253142422,144
554867743,145
87279159,146
19103481,147
12044602,148
53855453,149
331158246,150
31964589,151
341870293,152
2471359482,153
14492722,154
139193277,155
734672100,156
239505770,157
155823836,158
19879313,159
2217099931,160
502281810,161
202571491,162
564919357,163
501146137,164
21707785,165
26818740,166
21912403,167
47755879,168
30972937,169
216939636,170
298552136,171
68042434,172
2649790560,173
138779850,174
469412414,175
21424669,176
161783442,177
18985027,178
18713025,179
20172250,180
22823252,181
123468511,182
412116759,183
2602959463,184
14553715,185
2168092658,186
32337871,187
2557037323,188
59103510,189
78299985,190
1345393938,191
178812809,192
102154232,193
100322679,194
101798589,195
326706343,196
15300300,197
480782173,198
568175366,199
2557331808,200
151432737,201
16001482,202
29398579,203
2480079168,204
15325768,205
1555496156,206
1346439824,207
2183816041,208
130104041,209
441636351,210
15364101,211
5052,212
15448910,213
2481388164,214
20891198,215
1176135546,216
139876086,217
121828797,218
1579422614,219
47786101,220
42228666,221
1252382059,222
469019879,223
39413716,224
374526155,225
1109129574,226
61180382,227
531591023,228
42540916,229
321132824,230
23412857,231
50586700,232
11757522,233
171827285,234
11854052,235
16317096,236
212702867,237
149763,238
5939732,239
46885220,240
253152603,241
42628439,242
893431,243
57267301,244
2375721396,245
223110908,246
6989452,247
15265603,248
171009315,249
143776014,250
3198991,251
104799662,252
272067644,253
747153,254
17366184,255
571589558,256
223807771,257
14110752,258
3382,259
9081272,260
2163039523,261
1657730988,262
1546101560,263
124767141,264
5824912,265
484973443,266
8806712,267
332012070,268
987383070,269
30047168,270
